date,volume,formatted_date,pct_change_2_days,log_return_2_days,pct_change_3_days,log_return_3_days,pct_change_14_days,log_return_14_days,pct_change_7_days,log_return_7_days
1584711000,141427500,2020-03-20,0.18357223856884541,0.16853718619013858,-0.006206464501901321,-0.0062258046669319,-0.4250692741887163,-0.5535057222926465,-0.32590703489645323,-0.39438724716066265
1584970200,82272500,2020-03-23,0.015550484437294676,0.015430814674883386,0.20228666389415917,0.18422529677564992,-0.417459197103755,-0.5403560481049707,-0.2252430538211555,-0.25520591665089665
1585056600,114476000,2020-03-24,0.18120370375327388,0.1665340064679448,0.18089982396586857,0.16627671055731685,-0.3262174508843074,-0.3948478475500421,-0.07614062500545216,-0.07919541048710599
1585143000,106113500,2020-03-25,0.24168178350993963,0.21646673772818037,0.2613150262120474,0.2321548483136917,-0.25573470801566567,-0.295357732459129,0.21160714660695756,0.19194769864063854
1585229400,86903500,2020-03-26,0.045861423605739526,0.044840874653701235,0.21614591293611785,0.1956867705361347,-0.24921814105790552,-0.2866401368657794,0.22770807368874224,0.20514907645471414
1585315800,71887000,2020-03-27,-0.04615667034400894,-0.04725584569945429,0.018534669781675506,0.01836499614629261,-0.1540131337267867,-0.1672514439961681,0.4239521199649472,0.353436188804376
1585575000,59990500,2020-03-30,-0.049284318153945406,-0.050540228701069445,-0.0688363104007006,-0.07132019589311511,-0.22190191865691056,-0.2509026941853367,0.17418860075969245,0.16057735650994864
1585661400,88857500,2020-03-31,0.018741750650547617,0.01856828801921573,-0.007876407742124836,-0.007907590488192895,-0.17380128268089678,-0.1909199565272095,0.22564506691178954,0.20346729063345315
1585747800,66766000,2020-04-01,-0.0409655461729691,-0.04182827791711663,-0.06376861617253327,-0.06589262811077745,-0.14091520885186692,-0.15188765273294802,0.10884425804144038,0.10331826391794863
1585834200,99292000,2020-04-02,-0.13269089174078752,-0.14235983949144337,-0.094915709801621,-0.09972720127856682,-0.16858147092167353,-0.18462196581304102,-0.10005943373878401,-0.10542655532593503
1585920600,22562100,2020-04-03,-0.003218680641955407,-0.0032238717364698743,-0.08395041883773169,-0.08768478786646305,0.07850449330660214,0.07557535309393693,-0.10985627946575138,-0.11637234554670162
1586179800,14901800,2020-04-06,0.13591660932351757,0.12743991031887703,0.07201599897843813,0.06954098695742683,0.19999999999999996,0.1823215567939549,-0.02256894312463964,-0.022827519660759243
1586266200,17919800,2020-04-07,0.1363304679725481,0.1278041828997445,0.20018922819506813,0.1824792345247248,0.5100214739080506,0.41212387185687316,0.06044399438460202,0.058687683052497164
1586352600,12656000,2020-04-08,0.06314888979630573,0.061235155211273984,0.14339283554371884,0.1340000139051707,0.28341593277483623,0.24952522076153283,0.09302366923377936,0.08894786425158419
1586439000,13650000,2020-04-09,0.050508775517454696,0.049274594925765136,0.10994883440545955,0.10431391913161292,0.34025685789852855,0.2928612805924997,0.09351140397890378,0.08939398995904657
1586784600,22475400,2020-04-13,0.18604698199709446,0.17062591361646984,0.19341834092799282,0.17682174462189604,0.49888323332149276,0.4047203197031193,0.35175271229611726,0.30140205578517065
1586871000,30576500,2020-04-14,0.2389005123611172,0.21422430270078863,0.2934370649655802,0.25730306662112756,0.40572274085318694,0.34055157682534354,0.5620173082020652,0.4459781321512786
1586957400,23577000,2020-04-15,0.12117674691390157,0.11437880063026817,0.2736998722642279,0.24192595032639908,0.3534168334086134,0.3026323826052071,0.5204475436801557,0.4190047281519087
1587043800,20657900,2020-04-16,0.04975426318182152,0.048556101714020805,0.14480378409522965,0.13523325471867853,0.41095503357866625,0.3442668038856631,0.44353407194691585,0.36709432354642235
1587130200,13128200,2020-04-17,0.03296655623420719,0.03243481423509831,0.06198145662339449,0.060136461860708756,0.46568548742665095,0.3823230425397597,0.3821432298055676,0.3236353594872625
1587389400,14746600,2020-04-20,0.0015431604249021014,0.0015419709763699885,0.022649107863786266,0.022396425064780345,0.48638798174008024,0.39634900356310254,0.3598863625543014,0.30740113931151836
1587475800,20209100,2020-04-21,-0.08909791712438753,-0.09331987062117264,-0.07848802834918689,-0.08173951047448469,0.3105342570724412,0.2704348838993713,0.19846418821410317,0.18104089394032474
1587562200,14224800,2020-04-22,-0.01909270354064163,-0.019277322904149408,-0.028890175033120302,-0.02931571207446737,0.5202882553803505,0.41889995857606976,0.12467927125365619,0.11749790279089911
